Team_ID,Game_ID,GAME_DATE,MATCHUP,WL,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
1610612759,0022400354,"DEC 08, 2024",SAS vs. NOP,W,12,12,0.5,240,42,93,0.452,12,39,0.308,25,31,0.806,16,39,55,27,7,11,13,18,121
1610612759,0022400337,"DEC 06, 2024",SAS vs. SAC,L,11,12,0.478,240,39,91,0.429,14,41,0.341,21,30,0.7,12,30,42,28,8,5,14,20,113
1610612759,0022400331,"DEC 05, 2024",SAS vs. CHI,L,11,11,0.5,240,44,95,0.463,8,28,0.286,28,39,0.718,15,26,41,26,11,4,11,17,124
1610612759,0022400057,"DEC 03, 2024",SAS @ PHX,L,11,10,0.524,240,35,100,0.35,8,44,0.182,15,20,0.75,18,35,53,26,9,2,14,17,93
1610612759,0022400313,"DEC 01, 2024",SAS @ SAC,W,11,9,0.55,240,42,82,0.512,23,46,0.5,20,24,0.833,8,30,38,32,6,9,15,17,127
1610612759,0022400296,"NOV 27, 2024",SAS vs. LAL,L,10,9,0.526,240,36,85,0.424,14,40,0.35,15,16,0.938,11,27,38,26,7,4,15,13,101
1610612759,0022400038,"NOV 26, 2024",SAS @ UTA,W,10,8,0.556,240,45,93,0.484,18,48,0.375,20,26,0.769,13,26,39,30,12,5,10,17,128
1610612759,0022400269,"NOV 23, 2024",SAS vs. GSW,W,9,8,0.529,240,38,85,0.447,13,47,0.277,15,19,0.789,9,39,48,29,5,9,8,16,104
1610612759,0022400262,"NOV 21, 2024",SAS vs. UTA,W,8,8,0.5,240,41,88,0.466,9,32,0.281,35,46,0.761,11,40,51,32,8,9,11,20,126
1610612759,0022400025,"NOV 19, 2024",SAS vs. OKC,W,7,8,0.467,240,39,83,0.47,19,46,0.413,13,19,0.684,8,38,46,32,5,5,21,13,110
1610612759,0022400232,"NOV 16, 2024",SAS @ DAL,L,6,8,0.429,240,28,88,0.318,11,40,0.275,26,30,0.867,13,32,45,21,10,9,11,17,93
1610612759,0022400015,"NOV 15, 2024",SAS vs. LAL,L,6,7,0.462,240,43,88,0.489,17,45,0.378,12,16,0.75,11,29,40,32,6,5,13,19,115
1610612759,0022400224,"NOV 13, 2024",SAS vs. WAS,W,6,6,0.5,240,48,92,0.522,18,44,0.409,25,32,0.781,8,31,39,38,7,7,9,15,139
1610612759,0022400216,"NOV 11, 2024",SAS vs. SAC,W,5,6,0.455,240,43,85,0.506,22,46,0.478,8,8,1.0,8,36,44,31,5,5,16,10,116
1610612759,0022400197,"NOV 09, 2024",SAS vs. UTA,L,4,6,0.4,240,38,85,0.447,17,47,0.362,17,19,0.895,6,31,37,29,8,10,20,26,110
1610612759,0022400183,"NOV 07, 2024",SAS vs. POR,W,4,5,0.444,240,44,82,0.537,16,39,0.41,14,18,0.778,12,33,45,35,9,4,15,15,118
1610612759,0022400173,"NOV 06, 2024",SAS @ HOU,L,3,5,0.375,240,37,83,0.446,14,36,0.389,12,16,0.75,8,33,41,20,6,6,19,13,100
1610612759,0022400168,"NOV 04, 2024",SAS @ LAC,L,3,4,0.429,240,38,86,0.442,11,41,0.268,17,19,0.895,12,33,45,22,9,10,10,16,104
1610612759,0022400146,"NOV 02, 2024",SAS vs. MIN,W,3,3,0.5,240,43,83,0.518,13,42,0.31,14,17,0.824,7,37,44,32,6,5,11,16,113
1610612759,0022400130,"OCT 31, 2024",SAS @ UTA,W,2,3,0.4,240,38,92,0.413,12,43,0.279,18,23,0.783,11,31,42,25,17,7,11,17,106
1610612759,0022400125,"OCT 30, 2024",SAS @ OKC,L,1,3,0.25,240,35,85,0.412,12,36,0.333,11,13,0.846,13,39,52,22,6,6,22,8,93
1610612759,0022400109,"OCT 28, 2024",SAS vs. HOU,L,1,2,0.333,240,37,87,0.425,10,33,0.303,17,21,0.81,17,32,49,22,6,6,17,21,101
1610612759,0022400094,"OCT 26, 2024",SAS vs. HOU,W,1,1,0.5,240,39,79,0.494,8,20,0.4,23,28,0.821,10,39,49,23,6,7,17,18,109
1610612759,0022400074,"OCT 24, 2024",SAS @ DAL,L,0,1,0.0,240,39,86,0.453,12,36,0.333,19,24,0.792,12,40,52,30,6,5,19,18,109
